number;category;answer;question;m;ignore
11038;BIJB;constantijn de grote;tijdens welke Rom.keizer kwam einde christenvervolgingen (Edict v.Milaan);3;
11039;BIJB;daniel;"welke jongensnaam betekent ""God is mijn rechter""  (ook Bijbelboek)";3;
11040;BIJB;david;bekendste zoon van Isai;2;
11041;BIJB;david;wie doodde de reus Goliath ;1;
11042;BIJB;deborah;enige vrouwelijke richter in Bijbel/OT;3;
11043;BIJB;demon;boze geest, die beschouwd werd als bode v.Satan en die men zag als veroorzaker v. allerlei ziekten;2;
11044;BIJB;doleantie;hoe werd de afsplitsing vd Hervormde Kerk in 1886 genoemd;3;
11045;BIJB;doopsel;de 7 sacramenten: vormsel,eucharistie,huwelijk,wijding,biecht,ziekenzalving en ……;3;
11046;BIJB;driekoningen;gewone Ned.naam voor Epifanie ;3;
11047;BIJB;duif,de;in welk kerkgebouw in A'dam was Jos Brink 1 vd belangrijkste voorgangers;2;
11048;BIJB;duitsland;uit welk land was paus Benedictus-16 oorspronkelijk afkomstig;1;
11049;BIJB;ecclesiastes;bijbelboek Prediker in de Lat.vertaling;3;
11050;BIJB;edict;off.term (afgeleid v.Latijn) voor aankondiging ve wet (door paus,koning),bijv…van Worms,Milaan,Amboise);3;
11051;BIJB;edom;Bijb.figuur Ezau is ook ondere andere naam bekend;3;
11052;BIJB;egypte;naar welk land werd Jozef gedeporteerd en werd hij onderkoning;1;
11053;BIJB;eli;van wie waren Hofni en Pinehas de zoons;3;
11054;BIJB;eli;welke profeet viel v.e. krukje en brak daarbij zijn nek;3;
11055;BIJB;escriva;Sp. stichter/oprichter v. Opus Dei, in 2002 heilig verklaard;3;
11056;BIJB;eucharistie;de 7 sacramenten: doopsel,vormsel,huwelijk,wijding,biecht,ziekenzalving en ……;3;
11057;BIJB;eunuch;gecastreerde harembewaker;1;
11058;BIJB;evangelische broedergem.;officiele naam vd Hernhutters (of Moravische broeders), oa in Zeist;2;
11059;BIJB;farizeeen;tot welke Joodse godsdienstige groep behoorde Nicodemus;3;
11060;BIJB;fatwa;Isl.term v.religieus-juridische uitspraak(mn moordbevel), oa teg.Rushdie;3;
11061;BIJB;filistijnen;tot welk volk behoorde de reus Goliath, die door David werd gedood;2;
11062;BIJB;franciscus-1;welke naam heeft Bergoglio gekozen als pausnaam;1;
11063;BIJB;fundamentalisten;gelovigen die bijbel van a tot z letterlijk nemen;2;
11064;BIJB;ghibelijnen;tegenstanders van de welfen;3;
11065;BIJB;goliath;welke reus werd door David verslagen door hem een steen door het hoofd te slingeren;2;
11066;BIJB;goud;welk metaal namen Wijzen uit het Oosten voor Jezus mee;2;
11067;BIJB;gregorius;welke paus heeft begin gemaakt met de hierarchie binnen RK-kerk;3;
11068;BIJB;grote verzoendag;Ned.voor jom kippoer;2;
11069;BIJB;gutenbergbijbel;bijbel die in 1455 in oplage van 180 ex.werd uitgegeven;3;
11070;BIJB;hagar;moeder van Ismael;2;
11071;BIJB;halal;tegenovergestelde v.haram(verboden) in Islam;3;
11072;BIJB;heidelberg;naar welke Du.stad is de catechismus genoemd;1;
11073;BIJB;heilige geest;in chr.theologie wordt God gezien als een drie-eenheid: God de Vader, de Zoon en de ..;2;
11074;BIJB;heldring;"predikant,die zich inzette voor ""gevallen vrouwen"", uit gevangenis ontslagen vrouwen, kerkje in Hoenderloo draagt zijn naam";3;
11075;BIJB;hernhutters;onder welke naam zijn de leden vd Evangelische Broedergemeente of Moravische broeders beter bekend;3;
11076;BIJB;hindoeisme;brahmanisme + boeddhisme vormen samen;2;
11077;BIJB;hindoeisme;in welke godsdienst is Shiva de God vd vernietiging;2;
11078;BIJB;hindoeisme;in welke godsdienst wordt het Divalifeest gevierd;3;
11079;BIJB;hoekendijk;leider vd opwekkingsbewging Stromen van Kracht (jaren'50/60);3;
11080;BIJB;honderdveertien;hoeveel hoofdstukken heeft de Koran ;3;
11081;BIJB;hosanna;"lofkreet voorafgaand aan ""gezegend is Hij die komt in de naam des Heren"":bij intocht Jezus in Jer.";3;
11082;BIJB;houben;Limb.pastoor die in 2007 door paus Benedictus heilig werd verklaard;3;
11083;BIJB;hubbard,ron;grondlegger van de Scientology religie;3;
11084;BIJB;huwelijk;de 7 sacramenten: doopsel,vormsel,eucharistie,wijding,biecht,ziekenzalving en ……;3;
11085;BIJB;irak;Abraham vertrok uit Ur der Chaldeeen naar Kanaan, het beloofde land. In welk land ligt Ur nu;3;
11086;BIJB;isaak;welke Bijbelse aartsvader werd het oudst (180 jr.);3;
11087;BIJB;islam;van welke godsdienst is Mohammed de stichter;1;
11088;BIJB;jabbok;aan welke zijrivier vd Jordaan vocht Jacob met een engel;3;
11089;BIJB;jacob;wie ontnam Ezau zijn eerstgeboorterecht;2;
11090;BIJB;jairus;wiens dochtertje werd door Jezus uit de dood opgewekt;3;
11091;BIJB;jakob;"van welke persoon veranderde de naam in ""Israel"" ";3;
11092;BIJB;jeasja;wie vd OT-profeten noemt de Verlosser, wiens komst hij aankondigt, Vredevorst ;2;
11093;BIJB;jefta;welke richter bevrijdde Israel van de Ammonieten;3;
11094;BIJB;jehova-getuigen;van welke (religieuze) organisatie is Ontwaakt een tijdschrift;2;
11095;BIJB;jehova-getuigen;van welke organisatie is de Wachttoren het officiele tijdschrift;1;
11096;BIJB;jericho;in welke stad verborg Rachab de spionnen v.Israel en werd bij verovering gespaard;3;
11097;BIJB;jericho;wat was de 1e stad die de Israelieten in het beloofde land innamen;3;
11098;BIJB;jeruzalem;3e heilige stad voor de Moslims naast Mekka en Medina;3;
11099;BIJB;jeruzalem;wie of wat wordt bedoeld met Sion;2;
11100;BIJB;jesaja;in welk OT-bijbelboek zijn veel verwijzingen naar komst v.Jezus als Messias;3;
11101;BIJB;jochebed;wie hoort bij Amram/vrouw van Amram;3;
11102;BIJB;johannes;4 evangelisten vh NT zijn Mattheus,Marcus,Lucas en ..;1;
11103;BIJB;johannes de doper;voorloper en wegbereider van Jezus;2;
11104;BIJB;johannes paulus-2;voorganger van paus Benedictus 16;3;
11105;BIJB;johannes paulus-2;welke pausnaam had vorige uit Polen afkomstige paus;1;
11106;BIJB;jona;welke OT-figuur werd verslonden door een walvis;1;
11107;BIJB;jordaan;in welke rivier doopte Johannes de Doper;2;
11108;BIJB;kain;wie was de eerste moordenaar;1;
11109;BIJB;kana;op welke bruiloft veranderde Jezus water in wijn;2;
11110;BIJB;kanaan;in OT gebruikelijke naam voor deel Palestina ten westen Jordaan;2;
11111;BIJB;kartuizers;orde, gesticht 1084 door Bruno v.Keulen in berggebied t.noorden v.Grenoble,streng lev.monniken;3;
11112;BIJB;keppel;in Ned.meest gangbare naam voor hoofddeksel dat gedragen wordt door Joodse mannen;2;
11113;BIJB;kerkeraad;wat vormen predikant,ouderlingen en diakenen samen;2;
11114;BIJB;knox;wie was de Calvijn v.Schotland,verspreider Calvinisme;3;
11115;BIJB;koosjer;term voor voedsel dat conform de Joodse spijswetten is bereid;2;
11116;BIJB;kruisheren;enige van oorsprong Ned. orde in de RK-kerk;3;
11117;BIJB;lateraanse verdragen;o.w.naam zijn verdr.t.Mussolini+Paus ov.Vaticaanstad+Pauselijke Staat bek.;3;
11118;BIJB;latijn;Vulgata is bijbelvertaling in welke taal;1;
11119;BIJB;leger des heils;van welke organisatie is de Strijdkreet het tijdschrift;1;
11120;BIJB;leger des heils;waarvan was Amsterdamse majoor Bosshardt jarenlang het boegbeeld ;1;
11121;BIJB;levieten;klasse v.tempeldienaren, gen. naar een vd zonen v. Jakob;3;
11122;BIJB;librije;bij een kerk of klooster horende cq in een kerk of klooster gevestigde bibliotheek;3;
11123;BIJB;lindsey,hal;"Am.schrijver v.boek in Ned.""de planeet die aarde heet""";3;
11124;BIJB;liturgie;term voor het geheel v.voorgeschreven gebeden,handelingen en ceremonieen die deel uitmaken ve eredienst;3;
11125;BIJB;loofhuttenfeest;Joods feest,waarbij de 40-jr.rondzwerving in Sinaiwoestijn wordt herdacht, Hebr.Soekot;3;
11126;BIJB;malchus;slaaf wiens rechteroor door Petrus werd afgehouwen;3;
11127;BIJB;manna;hemelbrood tijdens Israels woestijnreis;2;
11128;BIJB;matthias;wie nam na het verraad van Judas zijn plaats in als 12e discipel (na Jezus' hemelvaart);3;
11129;BIJB;medina;oudste gedeelte v.Noord-Afr.steden,omringd door stadsmuren (Arab.voor stad);3;
11130;BIJB;mekka;geboorteplaats van profeet Mohamed;2;
11131;BIJB;mesopotamie;in bijbelse tijd streek/land tussen de Eufraat en Tigris;2;
11132;BIJB;messias;Hebr.woord voor gezalfde (Gr.christos) voor christenen is dat Jezus die per.van voorspoed brengt ;3;
11133;BIJB;methusalem;wie bereikte volgens OT de hoogste leeftijd;2;
11134;BIJB;milaan;bij welk edict (plaats …) krijgen Christenen dezelfde rechten als andere Romeinse burgers;3;
11135;BIJB;mirre;driekoningen namen voor pasgeboren Jezus mee:goud,wierook en;2;
11136;BIJB;monotheisme;term voor godsdienst waarbij men gelooft in 1 god;2;
11137;BIJB;moskee;hoe wordt een gebedsgebouw vd Islam genoemd;1;
11138;BIJB;mullah;hoe wordt een Isl.schriftgeleerde genoemd;2;
11139;BIJB;mussolini;met wie werden de zgn.Lateraanse verdragen gesloten door Paus Pius-11 ;3;
11140;BIJB;natan;profeet,die David beschuldigde ivm huwen Batseba;3;
11141;BIJB;ncube,pius;Zimbabwaanse aartsbisschop die 2007 wegens overspel werd ontslagen;3;
11142;BIJB;nebo;berg,van waaraf Mozes het beloofde land zag;3;
11143;BIJB;negenendertig;hoeveel canonieke bijbelboeken telt het OT;3;
11144;BIJB;nicea;Benediktijnen zijn genoemd naar Benedictus van ..;3;
11145;BIJB;nicea;in welk concilie (325) werd de Leer vd Drie-eenheid (Triniteit) aanvaard;3;
11146;BIJB;nimrod;Bijb.figuur die als de beste jager wordt beschouwd;3;
11147;BIJB;noach;wie was de eerste dronken man in de Bijbel;3;
11148;BIJB;norbertijnen;welke kloosterorde wordt bedoeld met de witheren vw. wit gewaad;3;
11149;BIJB;ofir;goudland volgens de Bijbel;3;
11150;BIJB;olijfberg;aan de voet v.welke berg vinden wij de hof v.Gethsemaneh;3;
11151;BIJB;olijfberg;op welke berg zal Jezus wederkomst op aarde plaatsvinden;2;
11152;BIJB;origenes;wie schreef de 1e Christelijke Dogmatiek;3;
11153;BIJB;orpa;schoonzuster van Ruth;3;
11154;BIJB;othniel;eerste richter vh volk Israel;3;
11155;BIJB;patrick;welke sint is de beschermheilige van Ierland;3;
11156;BIJB;paulus;van wie waren Timotheus,Titus en Lucas medewerkers;2;
11157;BIJB;paus;met wie sloot Napoleon in 1801 het zgn.Concordaat;2;
11158;BIJB;paus;wie is volgens RK-leer de plaatsbekleder van Christus op aarde;1;
11159;BIJB;paus;wie is volgens RK-leer de rechtmatige opvolger van Petrus;1;
11160;BIJB;petra;1 vd 7 moderne wereldwoningen waren rotswoningen in/van welke plaats;3;
11161;BIJB;petrus;wie sloeg oor van slaaf af tijdens Jezus'gevangenneming;2;
11162;BIJB;pius-7;met welke paus sluit Napoleon in 1801 het zgn.Concordaat;3;
11163;BIJB;pkn;onder welke naam gingen 2004 NH-kerk,Ger.Kerk en Ev.-Lutherse kerk samen;2;
11164;BIJB;polytheisme;term voor godsdienst waarbij men gelooft in veel goden;2;
11165;BIJB;polytheist;iemand die gelooft in veel goden;2;
11166;BIJB;prediker;bijbelboek dat in de Lat.vertaling Ecclesiastes heet;2;
11167;BIJB;prediker;"van welk OT/bijbelboek is ""alles is ijdeheid"" het thema";2;
11168;BIJB;proseliet;iemand van niet-Joodse afkomst die zich bij het Jodendom aansluit;3;
11169;BIJB;prot.kerk ned.;onder welke naam gingen Herv.,Geref.en Luth.kerk samen (2004);2;
11170;BIJB;quakers;religieus genootschap, George Fox,William Penn,Jan de Hartog;3;
11171;BIJB;rabbi;aanspreektitel voor Joodse schriftgeleerde, die in het Hebr. mijn meester of mijn heer betekent;2;
11172;BIJB;rachel;2e vrouw van Jacob;3;
11173;BIJB;rekkelijken;orthodoxe en vrijzinninge Calvinisten:de preciezen en de ..;3;
11174;BIJB;reveil;opwekkingsbeweging binnen protestantisme,1e h.19e eeuw;3;
11175;BIJB;rode;door welke zee trokken de Israelieten bij hun uittocht uit Egypte;2;
11176;BIJB;romero;aartsbisschop van San Salvador die opkwam voor armen,vermoord 1980;3;
11177;BIJB;roncalli;oorspr.naam van Paus Johannes-23;3;
11178;BIJB;ruth;schoondochter van Naomi,vrouw van Boaz;3;
11179;BIJB;sacramenten;doopsel,vormsel,eucharistie,huwelijk,wijding,biecht en ziekenzalving zijn de 7 ….;2;
11180;BIJB;sadduceeen;groepering binnen het Jodendom tijdens begin jaartelling die niet geloofde in engelen en opstanding d.doden;3;
11181;BIJB;salat;het rituele gebed binnen de Islam en 1 vd 5 zuilen;3;
11182;BIJB;salomo;welke Isr. koning liet de 1e tempel in Jeruzalem bouwen;2;
11183;BIJB;salvador;in welk Lat.-Am.land was Romero,die opkwam voor armen,aartsbissch. ;3;
11184;BIJB;samuel;bekendste zoon van Elkana;3;
11185;BIJB;samuel;door wie werd Saul tot koning van Israel gezalfd;2;
11186;BIJB;samuel;laatste richter vh volk Israel, tevens hogepriester;3;
11187;BIJB;sanhedrin;de hoogste rechtbank, de Hoge Raad, vd Joden in Jeruzalem, die het oppertoezicht had op godsdienstzaken;3;
11188;BIJB;sara;off.vrouw van aartsvader Abraham;2;
11189;BIJB;saul;wie (zoon van Kis) werd door Samuel tot koning van Israel gezalfd;3;
11190;BIJB;schedelplaats;wat betekent de naam Golgotha in Ned.;2;
11191;BIJB;schillebeeckx;"in 2009 overl.RK,progressieve theoloog,hoogl.Nijmegen,boek""Jezus,het verhaal v.e.levende""";3;
11192;BIJB;schotland;waar verspreidde John Knox het calvinisme,calvinistisch denken;3;
11193;BIJB;scriba;secretaris van een prot.kerkelijke vergadering;2;
11194;BIJB;septuaginta;Griekse vertaling van het OT;3;
11195;BIJB;shintoisme;oorspronkelijke religie van Japan;3;
11196;BIJB;silas;begeleider v.Paulus t.2e zendingsreis,die wonderbaarlijk ontsnapte uit gevangenis;2;
11197;BIJB;simon v. cyrene;wie werd geprest om het kruis van Jezus te dragen (incl.voornaam);2;
11198;BIJB;sinai;onder welke naam is de bijbelse berg Horeb beter bekend;2;
11199;BIJB;sittard;in welke stad 1e kerk v.Ned. die titel basiliek  kreeg (1883 OLV vh Heilig Hart);3;
11200;BIJB;suisse;de ordebewaker (leek) in de RK-kerk wordt aangeduid met de titel kerkbaljuw of …(Fr.term);3;
11201;BIJB;synoptici;hoe worden de 4 evangelisten ook wel gen.vw.de vele overeenkomsten;3;
11202;BIJB;talmoed;naast OT het bel.boek van het Jodendom,uitleg vd wet;2;
11203;BIJB;tarsus;geboorteplaats van apostel Paulus;3;
11204;BIJB;terah;vader van Abraham;3;
11205;BIJB;tertullianus;"van wie is de uitspraak ""het bloed der martelaren is het zaad der kerk""";3;
11206;BIJB;torii;traditionele Japanse poort die toegang verschaft tot heiligdom, symbool shintoisme;3;
11207;BIJB;transubstantiatieleer;hoe wordt RK-leer gen.:wijn+brood veranderen daadw.in bloed+lichaam v.Chr.;3;
11208;BIJB;trente;bij welk concilie w.positie RK tov protestantisme bep.,begin contrareformatie;3;
11209;BIJB;twaalf;aantal zgn. kleine profeten in OT, naar wie bijbelboek is gen.;3;
11210;BIJB;uria;oorspronkelijke echtgenoot van Batseba;3;
11211;BIJB;vader;wat wordt in de bijbel bedoeld met Abba;2;
11212;BIJB;vaticaan;waarvan vormt de Zwitserse garde het bewakingscorps;2;
11213;BIJB;visser;beroep vd eerste discipelen van Jezus;1;
11214;BIJB;visser;Rott.dominee,die zich sterk maakt voor opvang verslaafden ;2;
11215;BIJB;vormsel;de 7 sacramenten: doopsel,eucharistie,huwelijk,wijding,biecht,ziekenzalving en ……;3;
11216;BIJB;vulgata;2 Lat. bijbelvertalingen OT:Itala en ..;3;
11217;BIJB;weinreb;"Ned.Jood in WO-2 omstreden boek ""de bijbel als schepping""";3;
11218;BIJB;wierook;welke reukstof namen Wijzen uit het Oosten voor Jezus mee;2;
11219;BIJB;wijding;de 7 sacramenten: doopsel,vormsel,eucharistie,huwelijk,biecht,ziekenzalving en ……;3;
11220;BIJB;wijzen uit het oosten;wie namen voor Jezus mirre,wierook en goud mee volgens Bijb.verhaal;2;
11221;BIJB;willebrants;voorganger Simonis als aartsbisschop van Utrecht;3;
11222;BIJB;witmarsum;waar werd Menno Simonsz geboren;3;
11223;BIJB;zalven;hoe wordt in OT inwrijven of begieten m.olie v.iemand  die tot een speciale taak wordt geroepen, gen.;2;
11224;BIJB;zeloten;Joodse groepering die in Rom.tijd de bevrijding van Israel nastreefde, de ijveraars;3;
11225;BIJB;zernike;1e vrouwelijke predikant v. Ned.;3;
11226;BIJB;zesenzestig;hoeveel canonieke bijbelboeken telt de bijbel (OT+NT samen);3;
11227;BIJB;ziekenzalving;de 7 sacramenten: doopsel,vormsel,eucharistie,huwelijk,wijding,biecht en ……;3;
11228;BIJB;zwingli;3e reformator naast Luther en Calvijn, was mn actief in Zwitserland;3;
11229;BIO;aalscholver;welke vogel is grootste concurrent van de Ned. binnenvissers;2;
11230;BIO;aardappelen;wat zijn borgers;2;
11231;BIO;aardappelen;wat: santé, turbo en maritiema;3;
11232;BIO;aardappelen;welke planten bezitten de giftige stof solanine;3;
11233;BIO;acrofobie;wet./med.term voor hoogtevrees;3;
11234;BIO;acupunctuur;geneeswijze met naalden,die in het lichaam worden gestoken;1;
11235;BIO;ader;welk lichaamsdeel (in Ned.)  is ontstoken bij flebitis;3;
11236;BIO;aderverkalking;gewone Ned.naam voor arteriosclerose;2;
11237;BIO;afdronk;hoe wordt bij wijn de smaakindruk die achterblijft na doorslikken (of uitspuwen) vd wijn genoemd;2;
11238;BIO;afrikaanse;2 soorten olifanten: Indische en ....;2;
11239;BIO;agonist;spier die zelfstandig werkt;3;
11240;BIO;albinisme;hoe wordt het ontbreken van pigment in de huid genoemd;2;
11241;BIO;allergie;med.term voor overgevoeligheid voor bep.stoffen;2;
11242;BIO;amber;poep v. walvis, die gebruikt wordt om parfums te maken;2;
11243;BIO;amerikaanse;in Nederland komen 2 soorten eiken voor:inlandse en;2;
11244;BIO;amfibieen;tot welke diersoort (klasse van de gewervelde dieren) behoort de pad;1;
11245;BIO;amfibieen;tot welke diersoort (klasse van de gewervelde dieren) behoort de salamander;2;
11246;BIO;anaconda;waterboa is bekend onder andere naam;3;
11247;BIO;andalouse;saus,gen.n.Sp.streek met karakteristieke ingredienten: mayonaise,tomaten,paprika,peper;3;
11248;BIO;andes;in welk gebergte komt de lama voor;1;
11249;BIO;anelini;div.soorten pasta. Ringetjes pasta=;3;
11250;BIO;anjer;Ned. naam voor Lat. plantennaam dianthus ;3;
11251;BIO;antagonist;spier/orgaan wv werking tegenovergesteld is aan andere spier/orgaan;3;
11252;BIO;apen;wat: kwatta, dongo,hoelman;3;
11253;BIO;apen;wat:makako,meerkat,wouwou;2;
11254;BIO;apen;wat:mormon,siamang,koekang;2;
11255;BIO;appelrassen;wat:ecolette,lena,delbar;3;
11256;BIO;appelrassen;wat:elise,topaz,fuji;3;
11257;BIO;appelrassen;wat:fiesta,nela,karmijn;3;
11258;BIO;appelrassen;wat:retina,elan,braeburn;2;
11259;BIO;appelrassen;wat:rubinola,sunrise,gloster;3;
11260;BIO;appelsoort;wat:kalvijn,noblesse,griet,kattekop;3;
11261;BIO;arabica;2 koffiesoorten/families die meest worden gedronken: robusta en;3;
11262;BIO;arboretum;wet.term voor bomentuin naar Lat.woord voor boom;3;
11263;BIO;aroma;term voor alle verschillende geuren v.e. wijn, bij oudere wijnen bouquet, maar bij jonge wijnen spreekt men van ….;2;
11264;BIO;artrose;wet.med.term voor gewrichtsaandoening zonder ontsteking, slijtage;2;
11265;BIO;artsen zonder grenzen;"welke organisatie heeft slogan ""niet denken maar doen""";2;
11266;BIO;asbach uralt;wat zit naast koffie in Rudesheimer kaffee;2;
11267;BIO;assemblage;"term voor ""in één kuip verschillende wijnen samenvoegen, die elk afzonderlijk gemaakt zijn uit verschillende druivensoorten";3;
11268;BIO;atjar tjampoer;Indon.zoetzure groenten bij rijsttafel;2;
11269;BIO;atropine;welke stof wordt in de oogheelkunde toegepast als pupilverwijder;3;
11270;BIO;aviofobie;wet./med.term voor angst voor vliegangst;3;
11271;BIO;avocado;van welke vrucht zijn Fuerte,Ettinger,Hass en Nabal rassen;3;
11272;BIO;baarmoederhals;welk lichaamsdeel (in Ned.)  is ontstoken bij cervicitis;3;
11273;BIO;babi;varken in Ind. o.a. in sateh van het varken = sateh ... ;1;
11274;BIO;bagge;hoe wordt een vrouwelijk wild zwijn genoemd (jagersterm);3;
11275;BIO;balken;paarden hinniken,wat doen ezels;1;
11276;BIO;basilicum;door welk ingredient krijgt pestosaus een groene kleur;2;
11277;BIO;bearnaise;saus gem.v.opgeklopte boter+eigeel m.toev.wijn,azijn,dragon,sjalotten;3;
11278;BIO;beer;mannetjesvarken;1;
11279;BIO;bekken;hoe heet het deel vh lichaam, dat wervelkolom met de benen verbindt;2;
11280;BIO;bever;welk dier staat op het embleem vd Canadese nat.parken;2;
11281;BIO;biest;eerste melk van de koe na het kalven;2;
11282;BIO;bifteki;Gr.gehakt gevuld met geitekaas;2;
11283;BIO;bindweefsel;welk lichaamsdeel (in Ned.)  is ontstoken bij fibrositis;3;
11284;BIO;bitter;wat kan mens met smaakpapillen proeven:zoet,zout,zuur en ....;2;
11285;BIO;bizon;Amerikaanse wisent;2;
11286;BIO;blauw;welke kleur heeft het bloed van een kreeft;2;
11287;BIO;blessen;term v. werk vd boswachter door bomen te kleuren met rode (kappen) en blauwe (laten staan) stippen;3;
