number;category;answer;question;m;ignore
1620;ECO;napster;Begin 2001 verboden Internetsite om muziek vrij te downloaden?;2;
1621;ECO;nasdaq;Hoe heet de technologie index op de beurs van New York?;2;
1622;ECO;nationale nederlanden;Welk bedrijf maakt(e) reclame met de slogan 'wat er ook gebeurt'?;1;
1623;ECO;neeltje jans;Hoe heet het voormalig werkeiland voor de Deltawerken, thans museum?;2;
1624;ECO;nelle,v.;Invullen- / aanvullen: de enige echte, de zware van de weduwe … ?;2;
1625;ECO;nestle;Wie is de fabrikant van Nescafe?;1;
1626;ECO;nijmegen;Waar vinden wij de Radbouduniversiteit?;2;
1627;ECO;nikkei;Wat is de index op de beurs van Tokio?;2;
1628;ECO;nina brink;Wie was de oprichtster / topvrouw van internetprovider World On Line - in 2000 na beursschandaal ontslagen - (inclusief voornaam)? ;2;
1629;ECO;nissan;Wat is het huidig automerk dat vroeger Datsun heette?;2;
1630;ECO;nissan;Bij welk automerk horen micra, sunny, almera?;1;
1631;ECO;nivon;Welke organisatie exploiteert in Nederland de Natuurvriendenhuizen?;3;
1632;ECO;nobel;Met welk Zweeds concern fuseerde AKZO begin jaren 90?;2;
1633;ECO;nokia;Welke Finse mobieltjesfabrikant was tot 2012 wereldleider, maar innoveerde niet en werd in 2013 overgenomen door Microsoft?;2;
1634;ECO;nokia;Welk bedrijf maakt(e) reclame met 'connecting people'?;3;
1635;ECO;noorwegen;Welk Europees land doet nog steeds aan de walvisjacht?;1;
1636;ECO;northwest airlines;Wat was de Amerikaanse partner van KLM voor de fusie met Air France?;2;
1637;ECO;nrc;Wie beschouwt zich als 'slijpsteen van de geest'?;2;
1638;ECO;nutricia;Welk bedrijf maakt Olvarit?;2;
1639;ECO;nutricia;Wie is de producent van Chocomel, de enige echte?;2;
1640;ECO;ob;Welk merk maakte reclame met 'met de ronde top, logisch he'?;2;
1641;ECO;obligatiehouder;Aandeelhouder=eigenaar. Hoe heet iemand die uitleent?;2;
1642;ECO;occupy;Hoe heet de in 2011 in de VS ontstane beweging, die wereldwijd bezettingsacties organiseerde o.a. bij Wall street en de beurs A'dam?;2;
1643;ECO;office;In welk MS-product zijn Word, Excel en Powerpoint samen ondergebracht?;1;
1644;ECO;ohra;Welk bedrijf maakt(e) reclame met 'de paarse krokodil'?;2;
1645;ECO;old amsterdam;Welk merk had de reclameslogan 'gerijpt voor genieters'?;2;
1646;ECO;oliver,jamie;Welke Britse kok heeft de bijnaam 'the naked chef' en is volgens zeggen de rijkste kok ter wereld?;3;
1647;ECO;olivetti;Hoe heet de Italiaanse industrieel die in 1908 de 1e schrijfmachinefabriek oprichtte?;3;
1648;ECO;oort;In 1989 werd het belastingstelsel ingrijpend gewijzigd. De Commissie stond onder leiding van ...  ?;3;
1649;ECO;oostenrijk;Van welk land was voor komst euro de munteenheid de schilling?;1;
1650;ECO;opel;Velk automerk: calibra, senator en tigra?;2;
1651;ECO;opel;Welk automerk: corsa, astra, vectra?;1;
1652;ECO;operational;Autolease kent 2 varianten: financial lease (afbetaling) en ……lease (alleen gebruik)?;2;
1653;ECO;opta;Wie is de waakhond op de post- en telecommunicatiemarkt in Nederland?;2;
1654;ECO;orange;nieuwe naam telefoonaanbieder Dutchtone;2;x
1655;ECO;ore;Hoe wordt 1/100e deel van Deense, Noorse en Zweedse kroon genoemd?;3;
1656;ECO;oss;Waar bevonden zich de eerste fabrieken van Zwanenberg / Organon?;2;
1657;ECO;ouwehand;Hoe heet het visverwerkend bedrijf in Katwijk?;3;
1658;ECO;parkhurst,helen;Door welke Amerikaanse lerares is het Daltononderwijs ontwikkeld?;3;
1659;ECO;peijnenburg;Michels: sterker nog, het is helemaal geen koek,h et is 'n tussendoortje. Waarover heeft hij het?;2;
1660;ECO;peso;Wat is de munteenheid van Argentinie?;2;
1661;ECO;planta;Welk merk margarine veroorzaakte in 1960 90.000 ziektegevallen?;2;
1662;ECO;playboy;Waarvan (van welk tijdschrift) is Hugh Hefner de oprichter?;2;
1663;ECO;plesman;Wie is de oprichter KLM?;3;
1664;ECO;popla;Koning, keizer, admiraal, wat kennen ze allemaal?;1;
1665;ECO;procter and gamble;Van welk bedrijf zijn Gillette, Ariel en Head & Shoulders merken?;2;
1666;ECO;programmeertalen;Wat zijn Cobol, Fortran en Pascal?;2;
1667;ECO;rabo ;Van welk bedrijf was Wijffels in de jaren 80 / 90 de topman?;3;
1668;ECO;rand;Wat is de Zuidafrikaanse munteenheid?;2;
1669;ECO;reaal;De term 'foutje... Bedankt' hoort bij de reclame voor welk bedrijf?;2;
1670;ECO;reaal;welke verzekeringmaatschappij maakte deel uit van SNS, thans Vivat en deel v. Anbang;2;x
1671;ECO;recessie;Hoe wordt een achteruitgang / krimp van de economie genoemd?;1;
1672;ECO;renault;Welk automerk: laguna, safrane en nevada?;1;
1673;ECO;renault;Van welk autoconcern is het merk Dacia een onderdeel?;2;
1674;ECO;renault;Van welk automerk: kangoo, scenic, captur?;1;
1675;ECO;ridder,tom de;Wie prees in de radioreclame de nationale tankpas van MKB-brandstof aan?;3;
1676;ECO;riek;Wat is de naam van een hooivork met 3 tanden?;2;
1677;ECO;riem;Wat is de hoeveelheid voor 500 vel papier?;2;
1678;ECO;rien ne va plus;Wat zegt de croupier als er bij roulette niet meer mag worden ingezet?;2;
1679;ECO;ringit;Wat is de munteenheid van Maleisie?;2;
1680;ECO;rinnooij kan;Woe was de opvolger van Wijffels als voorzitter van het dagelijks bestuur van de SER (2006-2012)?;3;
1681;ECO;robijn;Waarvoor maakte Frank Govers reclame met 'trouwens, mooie blouse heb je aan. Nieuw?'?;3;
1682;ECO;rockefeller;Welke Amerikaan werd in 1906 de petroleumkoning genoemd ?;3;
1683;ECO;roemenie;Uit welk land komt autofabrikant Dacia?;2;
1684;ECO;roepia;Wat is de munteenheid van Indonesie?;2;
1685;ECO;rolex;Welk bedrijf maakte in de jaren 20 het eerste waterdichte horloge?;2;
1686;ECO;routemobiel;Welke concurrent van de ANWB m.b.t. de Wegenwacht werd in 2004 opgericht?;2;
1687;ECO;rover;Hoe heet de belangenvereniging voor reizigers van het openbaar vervoer?;1;
1688;ECO;ruyter,de;Wie is 'de broodversierder sinds 1860', o.a. bekend door gestampte muisjes (zonder Koninklijk)?;2;
1689;ECO;saab;Hoe heet het Zweeds automobielbedrijf dat in 2010 werd overgnomen door Spyker?;1;
1690;ECO;sanoma;Welk mediaconcern is uitgever van o.a. Libelle en Margriet?;2;
1691;ECO;scapino ;Welk bedrijf verkoopt onder het merk Dutchy?;2;
1692;ECO;schroder;Wie was de oprichter en CEO van Martinair?;2;
1693;ECO;seat;Welk automerk: ibiza, marbella en malaga?;1;
1694;ECO;sense and simplicity;Wat was de nieuwe reclameslogan van Philips in september 2004?;3;
1695;ECO;shekel;Wat is de munteenheid van Israel?;2;
1696;ECO;shinkansen;Wat is de Japanse naam voor de snelle super-expresstreinen tussen Tokio en Osaka (bullet train)?;3;
1697;ECO;sigaren;Wat zijn: Derk de Vries, Duc George en Washington?;3;
1698;ECO;sikorsky;Welke in de Oekraine geboren Amerikaanse ontwerper ontwierp de helicopter met hoofd-en staartrotor?;3;
1699;ECO;silicon valley;Wat is de vestigingsplaats van de Amerikaanse chipindustrie (o.a. Intel), genoemd naar een element in chips?;2;
1700;ECO;singapore;Tussen welke 2 plaatsen rijdt Eastern & oriental expres: Bangkok en … ?;2;
1701;ECO;sixpack,joe;Wie is de Amerikaanse tegenhanger van Jan Modaal (zonder voornaam)?;3;
1702;ECO;sjanghai;Welke stad streefde Rotterdam in 2004 voorbij als grootste haven ter wereld?;2;
1703;ECO;skimmen;Hoe wordt het onrechtmatig kopieren van de magneetstrip van een pinpas genoemd?;3;
1704;ECO;slagharen;Waar vinden wij het pretpark dat werd opgericht door Bemboom?;2;
1705;ECO;slim,carlos;wie is volgens Forbes rijkste man ter wereld;2;x
1706;ECO;snorfiets;Wat is de gangbare naam voor een fiets met hulpmotor waarmee maximaal 25 km. per uur mag worden gereden?;2;
1707;ECO;solingen;Welke Duitse stad is beroemd vanwege messen, scharen (o.a. Herder)?;2;
1708;ECO;spar;In-of aanvullen: kopen bij de … is sparen bij de koop?;1;
1709;ECO;spijker;Welke merk maakte de 1e Nederlandse auto?;2;
1710;ECO;spin;Hoe heet het 1e vliegtuig dat door Fokker werd gebouwd?;3;
1711;ECO;stayokay;Wat is sinds 2003 de nieuwe naam van de Nederlandse Jeugdherbergcentrale?;2;
1712;ECO;straits times;Wat is de beursgraadmeter / index van Singapore?;2;
1713;ECO;strauss-kahn;Wie moest aftreden als hoofd van het IMF wegens de vermeende aanranding van een kamermeisje?;1;
1714;ECO;subaru;Welk automerk: impreza, justy en vivio?;2;
1715;ECO;supra;Invullen- / aanvullen: 't aroma komt je tegemoet als je … opendoet?;3;
1716;ECO;suv;Welke afkorting wordt gebruikt voor een terreinwagen die als luxe limousine / personenauto wordt gebruikt?;1;
1717;ECO;suzuki;Welk automerk: alto, baleno en swift?;1;
1718;ECO;tabaksblatt;Naar wie is de code genoemd om de inkomens topmensen te beperken (overleden in 2011)?;2;
1719;ECO;talpa;Wat is de naam van het mediabedrijf van John de Mol (mol in het Latijn)?;2;
1720;ECO;tarvo;Welk broodmerk had de reclameslogan 'uw bakker...uw dokter'?;3;
1721;ECO;tass;Wat is het officiele Russische persbureau?;2;
1722;ECO;tata steel;Door welk bedrijf werd Corus begin 2007 dmv. een veiling overgenomen?;3;
1723;ECO;taurusexpres;Hoe wordt de trein(dienst) genoemd tussen Istanbul en Bagdad?;3;
1724;ECO;telefonica;Door welk Spaans bedrijf werd Endemol overgenomen in 2000, maar in 2007 weer teruggekocht door de Mol?;2;
1725;ECO;telefonica;Met welk Spaans bedrijf wilde KPN een (mislukte) fusie aangaan?;2;
1726;ECO;telefoonoor;Volgens deskundigen na muisarm de toekomstige beroepsziekte?;2;x
1727;ECO;thailand;Van welk land is de bath de munteenheid?;2;
1728;ECO;thalys;Wat is de naam van de hogesnelheidstrein tussen Amsterdam-Parijs?;2;
1729;ECO;timmer,jan;Wie leidde bezuinigingsoperatie 'Centurion' bij Philips ?;3;
1730;ECO;tiscali;Door welk Italiaans bedrijf werd World Online overgenomen?;3;
1731;ECO;toekan;Welk dier is het logo van van der Valk?;2;
1732;ECO;tokio;Van welke grote stad is Narita het internationale vliegveld?;2;
1733;ECO;tomtom;Van welk bedrijf is Harold Goddijn sinds 2001 CEO?;2;
1734;ECO;tonnema;Wie is de fabrikant van King pepermunt?;3;
1735;ECO;toyota;Welk automerk importeert Louwman en Parqui?;2;
1736;ECO;trabant;Wat is de bekendste voormalige Oostduitse auto?;1;
1737;ECO;trichet;Wie was de opvolger van Duisenberg als president van de Europese Centrale Bank (ECB)?;2;
1738;ECO;trichet;Wie was de voorganger van Draghi als president van de Europese Centrale Bank (ECB)?;2;
1739;ECO;triodos;Welke bank, hoofdkantoor in Zeist, is ontstaan uit de antroposofische beweging?;2;
1740;ECO;trouw;Wat is 'misschien wel de beste krant van Nederland'?;1;
1741;ECO;turijn;In welke plaats staan de autofabrieken van Fiat?;2;
1742;ECO;twentsche;ABN is ontstaan uit een fusie tussen NHM en … ?;1;
1743;ECO;twix;In 1991 veranderde de lekkernij raider in andere naam. Welke naam was dat?;2;
1744;ECO;uber;Welke omstreden taxibedrijf (opgericht in 2009 San Francisco),is een doorn in het oog van de taxibranche?;2;
1745;ECO;uddevalla;Uit welke Zweedse plaats komen de Zwaluwlucifers?;3;
1746;ECO;uitgevers;Wat zijn Nijgh en v.Ditmar?;2;
1747;ECO;unilever;Tot welk concern behoort het ijsmerk Ola?;1;
1748;ECO;unilever;Van welk concern was Burgmans president-directeur cq. adviseur?;2;
1749;ECO;unilever;Van welk concern was Cescau tot eind 2008 en daarna Polman bestuursvoorzitter?;2;
1750;ECO;unilever;Van welk concern was Tabaksblatt voorzitter van de Raad van Bestuur?;2;
1751;ECO;unilever;Tot welke multinational behoort ijsfirma Ben en Jerry's?;2;
1752;ECO;unilever;Welk concern is de fabrikant van Omo?;1;
1753;ECO;unive;Welk bedrijf / organisatie maakt(e) reclame met 'daar plukt u de vruchten van'?;3;
1754;ECO;unox;De vleeskenners van huis uit?;2;
1755;ECO;upc;Moederbedrijf van Chello?;2;
1756;ECO;upc;Welk bedrijf maakte reclame met 'daar kom je voor thuis'?;3;
1757;ECO;urenco;Hoe heet de nucleaire fabriek voor splijtstoffen in Almelo?;2;
1758;ECO;us-food;Hoe heet het frauderend dochterbedrijf dat de top van Ahold in februari 2003 de kop kostte?;3;
1759;ECO;utiliteitsbouw;Hoe noemt met de bouw van fabrieken, kantoren e.d. i.t.t. woningbouw?;2;
1760;ECO;venhorst;In welke plaats brak in 1997 de varkenspest uit?;3;
1761;ECO;venz;In-of aanvullen: het hagelt, het hagelt, grote korrels … ?;2;
1762;ECO;vietnam;Van welk land is de dong de munteenheid?;3;
1763;ECO;volkswagen;Van welk merk: polo, golf en passaat?;1;
1764;ECO;wall street;In welke New-Yorkse straat vinden wij de NYSE?;1;
1765;ECO;wellink;Wie was de opvolger Duisenberg als president van de Nederlandse Bank (DNB)?;3;
1766;ECO;wijffels;Wie was de voorganger van Rinnooij Kan als voorzitter van de SER (1999-2006) en in jaren '90 topman van Rabo?;3;
1767;ECO;winfrey,oprah;rijkste zwarte vrouw op Forbes-lijst met miljardairs;2;x
1768;ECO;yerseke;Welke plaats is het centrum van de oester- en mosselteelt in Zeeland?;2;
1769;ECO;zloty;Wat was de munteenheid van Polen voor de komst van de euro?;2;
1770;ECO;zwitserland;Uit welk land stamt Nestle?;2;
1771;GES;acht;Door hoeveel paarden wordt de gouden koets getrokken?;2;
1772;GES;adriaan;Wat is de voornaam van de vader van admiraal Michiel de Ruyter?;2;
1773;GES;akela;Welke titel heeft het vrouwelijke hoofd van de verkenners (7-11 jr.) bij de padvinders?;1;
1774;GES;alcatraz;Hoe heette de beruchte gevangenis op het eiland bij San Francisco (tussen 1943 en 1963)?;2;
1775;GES;alders;Wie was de leider van de commissie die de cafebrand in Volendam onderzocht?;3;
1776;GES;aldrin;Wie was de co-piloot van Neil Armstrong bij de maanlanding?;1;
1777;GES;allende,salvador;Wie was de voorganger van Pinochet als leider van Chili?;2;
1778;GES;alphen a/d rijn;In welke plaats schoot Tristan van  der Vlis in april 2011 6 mensen dood?;2;
1779;GES;amazonen;Waarvan was Hippolyte de koningin?;3;
1780;GES;amber alert;Welk waarschuwingsbericht wordt gegeven om vermist kind op te sporen (genoemd naar een Amerikaans meisje)?;1;
1781;GES;ambrosius,cristel;Wie was het slachtoffer in de Puttense moordzaak 1994?;2;
1782;GES;anastasia;Welke bedriegster, beweerde dochter tsaar Nicolaas-2 te zijn en te zijn ontkomen aan moord?;3;
1783;GES;anc;Hoe heette de anti-apartheidsbeweging, waarvan Mandela 1 van de leiders was?;1;
1784;GES;anjerrevolutie;Onder welke naam is de Portugese revolutie van 1974 bekend geworden?;3;
1785;GES;anna paulowna;Wie was de gemalin van koning Willem II, naar wie een Noord-Hollandse plaats is genoemd?;2;
1786;GES;antwerpen;Wat is de Sinjorenstad?;3;
1787;GES;anwb;De Posbank op de Veluwe is genoemd naar dhr. Pos. Waarvan was hij de (2e) voorzitter?;3;
1788;GES;april;In welke maand veroverden de Geuzen Den Briel?;1;
1789;GES;archeologie;Wat is de wetenschappelijke term voor oudheidkunde?;1;
1790;GES;argus;Hoe heette de Griekse reus met ogen over zijn hele lichaam?;2;
1791;GES;ariadne;Wie was de geliefde van Theseus, die wolkluwen meegaf in het hol van de Minotaurus, zodat hij weg terug kon vinden?;3;
1792;GES;aristoteles;Wat was de voornaam van de Griekse reder Onassis?;2;
1793;GES;arlington;Op welke nationale begraafplaats in de VS (Washington) is o.a. Kennedy begraven?;3;
1794;GES;armgard;Koningin Beatrix heeft 3 voornamen: Beatrix,Wilhelmina en … ?;2;
1795;GES;armstrong;Wie was de eerste mens op de maan?;2;
1796;GES;arnemuiden;Waar wordt de vreugde soms vermengd met droefenis?;1;
1797;GES;arthur;Van wie is Excalibur het zwaard (zonder King)?;2;
1798;GES;assad;Wie was van 1971-2000 president van Syrie, opgevolgd door zoon?;2;
1799;GES;assange,julian;Wie is de oprichter van Wikileaks?;2;
1800;GES;astrid;Welke geliefde Belgische koningin kwam om bij een auto-ongeluk in 1935 (voornaam)?;2;
1801;GES;atlas;Wie draagt de wereldbol?;1;
1802;GES;atomium;Wat is de naam van de beroemde constructie in Brussel t.g.v. de Expo in 1958?;2;
1803;GES;austerlitz;Naar welke plaats is de enige pyramide in Nederland genoemd?;1;
1804;GES;azteken;Op welk volk veroverde Cortez Mexico?;2;
1805;GES;azteken;Hoe heet het stadion van Mexico, genoemd naar het volk waarvan Mexicanen afstammen?;2;
1806;GES;baden powell;Wie is de oprichter van de padvinderbeweging?;2;
1807;GES;barbie,klaus;Welke Nazibeul had bijnaam 'de slachter van Lyon'?;3;
1808;GES;barmhartig;In het wapen van A'dam zitten 3 kruisen: onder het 1e kruis heldhaftig, 2e vastberaden en 3e … ?;2;
1809;GES;barneveld;In welke plaats sprong Jan v. Schaffelaar in 1482 van de toren?;3;
1810;GES;begin;3 presidenten waren aanwezig bij de accoorden v. Camp David: Sadat, Carter en … ?;3;
1811;GES;beiaart;Wat was het paard van de 4 Heemskinderen?;2;
1812;GES;bermuda;Hoe wordt de driehoek genoemd waar op onverklaarbare wijze schepen vergaan?;1;
1813;GES;betancourt;Welke politica werd in juli 2008 bevrijd door regeringstroepen uit handen van de FARC?;2;
1814;GES;blake,george;Hoe heette de Britse meesterspion voor de Sovjet Unie, geboren in 1922 in R'dam, gepakt in 1961, veroordeeld, maar ontsnapt in 1966?;3;
1815;GES;bloemendaal,philip;Wie is de in 1999 overleden presentator van het bioscoopjournaal?;3;
1816;GES;boleyn,anna;Wie was de 2e vrouw van de Engelse koning Hendrik-8, die hij in 1536 liet onthoofden in de Tower?;3;
1817;GES;bruinsma;Met welke crimineel zou Mabel op de Neeltje Jacoba hebben geslapen?;1;
1818;GES;buys ballot;Wie was de stichter en 1e directeur van het KNMI?;3;
1819;GES;carnegie;Wie was de initiatiefnemer voor de bouw van het Vredespaleis?;2;
1820;GES;carter;Er waren 3 presidenten aanwezig bij de accoorden v. Camp David: Begin, Sadat en … ?;2;
1821;GES;checkpoint charlie;Wat was de naam van de Amerikaanse grensovergang tussen Oost- en West Berlijn tijdens de muur (2 woorden. 1e woord)?;2;
1822;GES;chicago;In welke stad leefde Al Capone?;2;
1823;GES;chippendales;Welke mannelijke groep strippers is genoemd naar een nachtclub in New York?;2;
1824;GES;churchill;Wie introduceerde in 1946 de term 'IJzeren Gordijn'?;2;
1825;GES;columbia;Wat is de naam van de spaceshuttle die in februari 2003 met 7 astronauten verongelukte?;3;
1826;GES;coppelstock;Welke veerman opende de poort van Den Briel voor de Geuzen?;3;
1827;GES;coster;Wie is de Nederlandse uitvinder van de boekdrukkunst?;2;
1828;GES;dagestan;In welk land werd Arjan Erkel van Artsen zonder Grenzen, in 2002 ontvoerd?;3;
1829;GES;dallas;In welke stad werd JF Kennedy doodgeschoten?;2;
1830;GES;damme,v.;Hoe heette de Nederlander die in 1994 in Singapore opgehangen wegens drugsmokkel?;2;
1831;GES;dayaks;Tot welke stam behoren de koppensnellers op Borneo?;3;
1832;GES;delft;In welke stad werd prins Claus begraven / bijgezet?;1;
1833;GES;delft;Waar werd Willem v. Oranje vermoord?;1;
1834;GES;denemarken;Van welk land kochten VS in 1917 de Maagdeneilanden?;3;
1835;GES;diba,farah;Met wie trouwde in 1959 de sjah van Perzie voor de 3e maal?;3;
1836;GES;drees;Wie was de 1e socialistische premier van Nederland?;1;
1837;GES;drieenvijftig;In welk jaar vond in Zeeland de watersnoodramp plaats (min 1900)?;1;
1838;GES;drietand;Wat is het attribuut (Nederlandse naam) van de zeegod Neptunus?;2;
1839;GES;drucker,wilhelmina;Naar welke feministe is in 1969 opgerichte Dolle Mina-beweging genoemd?;3;
1840;GES;edo;Wat was de naam van Tokio tot halverwege de 19e eeuw?;3;
1841;GES;eem,patrick vd;Wie ging undercover voor Peter R.de Vries om Joran van der Sloot in autoritten tot een bekentenis te dwingen?;2;
1842;GES;een;Op 11 sep. vond de aanslag plaats op het WTC. In welk jaar (min 2000)?;1;
1843;GES;eenoog;Wat is de Nederlandse naam voor een cycloop?;2;
1844;GES;egmont;Wie hoort bij Hoorne?;2;
1845;GES;egype;In welk land werd het hieroglyfenschrift gebruikt?;1;
1846;GES;egypte;3 landen waren betrokken bij de accoorden van Camp David in 1978: VS, Israel en … ?;2;
1847;GES;eichmann;Welke Duitse nazi, SS-er, was verantwoordelijk voor de massamoord op Joden. Hij vluchte naar Argentinie en werd daar in 1960 gevonden en in 1962 door Israel geexecuteerd?;2;
1848;GES;elba;Wat is het eerste eiland waarnaar Napoleon werd verbannen?;1;
1849;GES;elfde;De Apollo waaruit de 1e mens op de maan stapte, was de … ?;3;
1850;GES;ellert;Wie hoort bij Brammert?;2;
1851;GES;eloise;Wie was het 1e kind van prins Constantijn en prinses Laurentien (voornaam)?;2;
1852;GES;elsas,ferdi;Door wie werd Gerrit-Jan Heijn vermoord?;1;
